salary_usd,job_title,experience_level,employment_type,company_location,company_size,remote_ratio,required_skills,education_required,years_experience,industry
115427.51999999999,Robotics Engineer,1,0,Netherlands,0,0,"Linux, TensorFlow, Scala, AWS",2,2,Transportation
242437.0,Machine Learning Researcher,3,3,Sweden,1,50,"Mathematics, Kubernetes, Scala",0,19,Government
345228.0,Machine Learning Researcher,3,0,Switzerland,1,50,"Spark, Azure, Statistics, Hadoop, Deep Learning",1,16,Technology
158293.0,ML Ops Engineer,3,2,China,1,0,"GCP, Python, TensorFlow, Mathematics",1,10,Education
57612.0,AI Software Engineer,0,1,South Korea,2,100,"MLOps, Linux, Data Visualization, Git",0,0,Technology
237173.0,Data Scientist,3,3,Denmark,2,50,"Statistics, GCP, NLP",0,18,Automotive
226516.0,Research Scientist,3,1,Norway,2,0,"TensorFlow, Statistics, Linux, Azure, SQL",3,17,Telecommunications
48584.0,AI Specialist,0,3,China,2,0,"Scala, Java, Azure, Python",0,1,Consulting
92641.0,Principal Data Scientist,2,3,Japan,0,50,"Python, SQL, TensorFlow, Tableau",1,6,Media
92743.0,AI Research Scientist,1,1,Canada,1,0,"PyTorch, Python, Computer Vision, SQL",3,3,Real Estate
69149.0,ML Ops Engineer,1,1,Finland,2,0,"Scala, Mathematics, PyTorch, Computer Vision",3,2,Gaming
138008.0,Research Scientist,2,0,Canada,1,100,"Python, R, Data Visualization, Kubernetes",1,7,Finance
36553.0,AI Specialist,0,3,Finland,1,0,"Python, TensorFlow, Statistics",2,0,Energy
82921.0,Deep Learning Engineer,2,0,India,1,100,"Python, Azure, Data Visualization, TensorFlow",1,8,Consulting
118865.0,Robotics Engineer,3,2,Israel,1,50,"PyTorch, AWS, Kubernetes, TensorFlow",3,13,Finance
72360.0,Data Engineer,1,3,South Korea,1,0,"SQL, Java, TensorFlow, Statistics, Hadoop",1,2,Retail
64858.0,AI Product Manager,0,3,Sweden,0,100,"Linux, Scala, SQL, MLOps, PyTorch",2,0,Technology
88436.79,ML Ops Engineer,1,1,Netherlands,0,50,"Azure, Statistics, Python",3,4,Technology
46856.0,Data Analyst,0,3,Japan,2,0,"TensorFlow, Hadoop, Docker, Statistics",2,1,Manufacturing
112650.0,AI Research Scientist,2,0,Singapore,0,0,"Python, GCP, Docker",3,7,Telecommunications
90097.0,AI Architect,2,0,Finland,1,50,"Computer Vision, Python, Azure",2,6,Real Estate
73980.0,Head of AI,1,0,Austria,2,0,"Scala, Data Visualization, Computer Vision, GCP",1,4,Healthcare
320849.0,AI Software Engineer,3,1,Denmark,2,50,"NLP, Tableau, GCP, Mathematics",1,19,Media
165290.0,AI Software Engineer,3,2,China,1,100,"Python, AWS, Azure, GCP, R",2,11,Gaming
117475.0,Machine Learning Researcher,3,0,Austria,0,50,"SQL, Docker, Scala, Tableau",2,14,Consulting
114080.84999999999,Computer Vision Engineer,1,2,France,2,100,"Kubernetes, Spark, Python, Docker, Tableau",0,3,Real Estate
105527.0,Data Analyst,0,0,Switzerland,1,100,"Kubernetes, Docker, Python",2,1,Automotive
57436.0,Principal Data Scientist,1,0,Finland,0,0,"AWS, Scala, Linux",1,3,Media
64509.0,Deep Learning Engineer,0,1,Austria,2,50,"Kubernetes, SQL, Azure, Data Visualization, Linux",0,0,Education
79958.0,Data Scientist,0,2,Denmark,0,0,"Python, Linux, Hadoop, Mathematics",0,0,Telecommunications
78575.0,Machine Learning Engineer,0,3,Singapore,1,100,"Git, Linux, Statistics, GCP",0,0,Finance
95039.0,AI Software Engineer,2,2,India,0,50,"Docker, Deep Learning, Data Visualization",1,8,Technology
47838.0,Principal Data Scientist,0,0,Israel,0,0,"Kubernetes, Scala, Python, TensorFlow",1,0,Energy
293521.41,Machine Learning Engineer,3,3,Netherlands,2,50,"Data Visualization, Python, R, GCP, Statistics",3,10,Media
69595.11,Research Scientist,0,2,France,1,50,"Python, Hadoop, MLOps",2,1,Real Estate
149960.0,ML Ops Engineer,3,2,Sweden,0,50,"PyTorch, Linux, TensorFlow, GCP, Computer Vision",1,19,Finance
82304.0,Head of AI,0,0,Norway,2,50,"Java, Git, Linux, SQL",3,0,Media
65507.0,AI Specialist,0,2,South Korea,2,50,"Python, Azure, MLOps",1,1,Retail
139402.0,Research Scientist,2,1,United States,1,0,"SQL, R, Deep Learning, Azure, MLOps",0,6,Retail
46291.0,Data Analyst,0,3,Israel,2,0,"Git, Java, Data Visualization, Python",2,1,Consulting
195647.0,Machine Learning Engineer,3,1,Sweden,1,50,"Java, Python, NLP, Tableau, Deep Learning",3,18,Gaming
61653.0,Head of AI,0,1,Canada,0,0,"Scala, Python, Mathematics, Tableau, Computer Vision",1,1,Gaming
54707.0,Data Engineer,1,0,India,1,50,"Python, TensorFlow, Hadoop, Mathematics, Java",2,2,Manufacturing
93488.0,Computer Vision Engineer,1,0,Denmark,0,50,"Mathematics, Kubernetes, Python, GCP, AWS",2,2,Energy
58368.0,Autonomous Systems Engineer,0,0,China,2,50,"Linux, Data Visualization, Azure, Java",0,0,Gaming
150930.0,ML Ops Engineer,3,3,Ireland,2,0,"NLP, Azure, Deep Learning",3,17,Retail
49624.0,AI Software Engineer,0,2,Israel,1,50,"Mathematics, Git, Python",1,1,Education
78968.0,Autonomous Systems Engineer,1,3,Sweden,0,0,"Java, Git, Computer Vision",2,4,Technology
100391.12000000001,Research Scientist,0,2,United Kingdom,1,0,"SQL, Mathematics, AWS, Docker, Python",3,0,Education
71342.0,ML Ops Engineer,1,0,Israel,2,0,"SQL, Hadoop, Mathematics, Java, Git",2,4,Automotive
110450.0,AI Specialist,1,3,United States,1,0,"AWS, Scala, Linux",2,3,Consulting
174739.0,Research Scientist,3,3,Denmark,0,0,"SQL, PyTorch, Tableau, Docker, Data Visualization",3,11,Real Estate
90962.81999999999,Deep Learning Engineer,1,0,France,1,100,"SQL, GCP, MLOps, Statistics",0,4,Education
136412.63999999998,Computer Vision Engineer,1,0,Netherlands,1,100,"Data Visualization, Mathematics, Tableau, SQL",1,2,Technology
89632.0,AI Architect,1,1,Austria,2,100,"Kubernetes, Linux, TensorFlow, Python, AWS",0,3,Media
112834.0,NLP Engineer,2,2,China,2,0,"MLOps, SQL, Linux",3,6,Government
94160.0,Data Engineer,1,0,Australia,2,50,"TensorFlow, AWS, Tableau, NLP",3,3,Retail
81397.0,AI Product Manager,1,2,Singapore,0,50,"R, Scala, GCP, Deep Learning",3,4,Automotive
140129.0,Data Scientist,2,0,Canada,2,100,"GCP, SQL, MLOps, Scala, Linux",2,6,Healthcare
247664.0,Machine Learning Researcher,3,0,Norway,1,0,"Kubernetes, GCP, NLP, AWS",2,17,Education
77266.79999999999,Robotics Engineer,1,0,France,0,100,"TensorFlow, Java, Scala, NLP, Docker",1,4,Gaming
172202.0,Principal Data Scientist,2,3,United States,1,100,"SQL, Git, Kubernetes, Linux, Java",0,8,Energy
42509.0,Data Analyst,0,2,Israel,1,50,"Data Visualization, MLOps, SQL, Computer Vision, Kubernetes",3,0,Media
94844.0,Autonomous Systems Engineer,1,3,Australia,1,50,"Linux, TensorFlow, Deep Learning, SQL, Git",0,4,Healthcare
57433.0,Research Scientist,0,2,Sweden,1,0,"TensorFlow, MLOps, Statistics, Python",1,1,Media
124365.0,Research Scientist,3,3,Japan,0,0,"Python, SQL, NLP, GCP, R",0,12,Telecommunications
279040.32,AI Architect,3,1,Netherlands,2,50,"Computer Vision, Mathematics, Kubernetes, PyTorch, Docker",3,16,Gaming
37420.0,AI Consultant,0,1,Finland,1,0,"Python, Hadoop, Computer Vision, Mathematics, SQL",2,0,Education
253381.0,Data Engineer,3,3,Singapore,1,0,"GCP, Tableau, Python, Data Visualization",3,16,Consulting
126229.0,NLP Engineer,1,2,United States,2,100,"Kubernetes, Python, Tableau, Hadoop, Azure",3,3,Healthcare
81867.0,Machine Learning Researcher,1,2,Japan,2,50,"Kubernetes, PyTorch, Git, Tableau",3,2,Real Estate
131190.0,Deep Learning Engineer,3,3,Israel,1,0,"Hadoop, Python, Kubernetes, Data Visualization, Java",0,13,Manufacturing
130445.0,ML Ops Engineer,2,3,Canada,1,0,"SQL, R, Kubernetes, Git, Scala",0,5,Technology
253267.56,AI Software Engineer,3,3,France,1,50,"MLOps, SQL, Linux, Scala, TensorFlow",3,14,Retail
148896.0,AI Product Manager,3,2,Japan,0,0,"AWS, Mathematics, Scala, R",3,19,Consulting
85663.0,Data Engineer,1,1,Sweden,0,50,"Azure, Linux, Computer Vision, Python, TensorFlow",1,2,Energy
65067.0,NLP Engineer,1,3,China,1,0,"Kubernetes, Data Visualization, Tableau, Python",0,4,Healthcare
104098.0,AI Architect,1,3,United States,2,0,"Scala, R, Linux",1,3,Consulting
102785.67,Machine Learning Researcher,0,0,Netherlands,2,0,"Kubernetes, Hadoop, SQL, AWS",0,1,Manufacturing
63265.0,AI Product Manager,1,0,India,2,100,"Scala, Git, R",1,4,Finance
73159.0,Robotics Engineer,1,3,Finland,1,0,"Java, Kubernetes, Tableau, NLP",2,3,Healthcare
85360.0,Computer Vision Engineer,2,0,Finland,2,100,"NLP, GCP, Python, SQL, Spark",2,7,Telecommunications
100714.0,Robotics Engineer,2,2,Austria,1,0,"Azure, Python, Statistics",2,8,Government
183897.0,Machine Learning Engineer,3,1,Austria,2,100,"Kubernetes, GCP, Deep Learning",0,16,Education
73256.0,AI Consultant,2,2,Ireland,0,50,"Java, Tableau, R, Deep Learning",3,5,Real Estate
211282.0,Head of AI,3,0,Canada,1,100,"MLOps, Tableau, R",2,14,Finance
88417.0,Autonomous Systems Engineer,0,0,Sweden,2,50,"Python, Tableau, Deep Learning, Java, GCP",1,1,Government
220821.12,AI Software Engineer,3,1,Germany,2,0,"TensorFlow, Python, Docker, Mathematics",1,13,Media
88497.62999999999,Computer Vision Engineer,0,0,France,1,100,"Data Visualization, AWS, Kubernetes, Deep Learning",0,1,Finance
163410.0,Computer Vision Engineer,1,3,Norway,2,0,"Git, TensorFlow, Spark",2,2,Retail
51802.0,ML Ops Engineer,0,2,India,1,100,"TensorFlow, Git, Scala, Hadoop, R",1,0,Automotive
55007.0,Deep Learning Engineer,0,2,Israel,1,0,"GCP, Scala, PyTorch",0,1,Telecommunications
87753.0,Deep Learning Engineer,1,1,South Korea,2,0,"Spark, Git, Mathematics",1,2,Healthcare
65270.0,Machine Learning Researcher,0,2,Israel,2,100,"GCP, Azure, Kubernetes, Python, Linux",2,1,Automotive
179668.0,AI Research Scientist,2,2,Norway,1,100,"Computer Vision, NLP, Mathematics",2,5,Real Estate
59397.0,Head of AI,0,0,Austria,2,50,"Scala, Spark, NLP, Java, SQL",0,0,Transportation
80369.0,Autonomous Systems Engineer,1,2,South Korea,2,100,"Python, Hadoop, TensorFlow, Docker, Git",3,3,Transportation
85793.76,Head of AI,0,0,Germany,2,100,"Python, MLOps, Kubernetes, Git, PyTorch",1,0,Technology
80349.0,Deep Learning Engineer,0,0,Australia,2,0,"R, Azure, Statistics, Python, GCP",1,1,Real Estate
98948.0,AI Software Engineer,0,3,Norway,2,50,"Scala, PyTorch, Statistics, Deep Learning",0,0,Healthcare
112840.0,Machine Learning Researcher,2,3,Austria,2,0,"Kubernetes, Git, MLOps, Deep Learning",2,8,Finance
106633.0,Data Analyst,1,1,United States,1,100,"Kubernetes, MLOps, Git",3,4,Gaming
91240.0,Data Scientist,2,0,Austria,2,0,"Docker, Java, AWS",1,8,Education
140463.52000000002,AI Specialist,1,2,United Kingdom,1,100,"TensorFlow, Kubernetes, Tableau",0,2,Telecommunications
43596.0,Data Scientist,0,2,Finland,0,50,"Docker, Tableau, Kubernetes",3,1,Education
113988.0,NLP Engineer,2,2,Israel,2,100,"Linux, PyTorch, Deep Learning",0,8,Manufacturing
163552.0,Autonomous Systems Engineer,2,3,Singapore,2,100,"PyTorch, Computer Vision, Tableau, Deep Learning, Kubernetes",0,8,Government
53083.0,Autonomous Systems Engineer,0,0,Austria,2,50,"GCP, Hadoop, Statistics",2,1,Retail
66010.0,Autonomous Systems Engineer,2,3,Finland,0,0,"NLP, AWS, Computer Vision, Python, Data Visualization",1,6,Finance
62983.0,Machine Learning Researcher,1,1,India,0,50,"Hadoop, Java, MLOps, NLP",0,4,Transportation
333965.0,Autonomous Systems Engineer,3,1,Norway,2,50,"Scala, Kubernetes, MLOps",0,16,Manufacturing
66011.0,AI Research Scientist,0,0,Canada,0,100,"GCP, Docker, NLP, R",2,0,Consulting
91501.01999999999,Principal Data Scientist,0,1,France,2,0,"GCP, Scala, Python",2,0,Finance
70992.0,Head of AI,0,0,Denmark,1,100,"R, Docker, Data Visualization, Git",1,0,Telecommunications
74401.0,Machine Learning Engineer,2,3,India,1,50,"Git, Python, Deep Learning",0,8,Consulting
141594.0,ML Ops Engineer,3,3,Finland,2,0,"Python, Scala, Azure",0,13,Energy
60086.0,Autonomous Systems Engineer,0,2,Sweden,2,100,"Tableau, Docker, Deep Learning, SQL",0,1,Finance
91135.0,Deep Learning Engineer,0,1,Denmark,0,50,"Linux, Python, Statistics",0,1,Healthcare
66941.0,Data Analyst,0,0,United States,1,0,"Kubernetes, Hadoop, R",0,1,Automotive
196688.0,AI Specialist,3,1,Sweden,2,0,"Git, Java, Computer Vision, GCP",0,13,Real Estate
44462.0,AI Research Scientist,0,3,Finland,1,0,"Hadoop, Docker, Mathematics, Computer Vision, SQL",0,1,Gaming
181979.0,Data Scientist,3,2,Australia,1,0,"Mathematics, Azure, SQL, Hadoop",1,17,Consulting
127730.0,AI Software Engineer,2,1,Denmark,0,100,"Computer Vision, Kubernetes, SQL, Statistics, Hadoop",2,7,Consulting
52943.0,Machine Learning Researcher,0,3,Japan,1,0,"Linux, Scala, Data Visualization",1,0,Manufacturing
73980.0,AI Product Manager,2,1,Ireland,1,100,"Git, AWS, SQL",3,5,Telecommunications
124242.0,Deep Learning Engineer,1,1,Switzerland,1,50,"Tableau, R, Git, Data Visualization",2,3,Consulting
105429.0,Data Scientist,3,1,Finland,1,50,"Scala, Java, R",0,13,Technology
88279.0,Machine Learning Engineer,1,2,Israel,2,50,"Docker, SQL, Computer Vision, NLP, MLOps",1,2,Energy
166828.0,Machine Learning Researcher,3,0,Denmark,0,100,"AWS, Tableau, Kubernetes",0,15,Technology
234880.0,Head of AI,2,3,Switzerland,2,50,"PyTorch, AWS, Kubernetes, TensorFlow, Data Visualization",1,6,Transportation
74577.0,Machine Learning Researcher,2,2,South Korea,1,100,"MLOps, Scala, Python, SQL",3,8,Education
62818.469999999994,Deep Learning Engineer,0,1,Germany,0,50,"Statistics, Computer Vision, Docker",2,0,Healthcare
139100.0,Research Scientist,3,0,Austria,2,50,"SQL, Spark, GCP, Data Visualization, AWS",0,12,Manufacturing
119788.10999999999,ML Ops Engineer,1,2,Netherlands,2,50,"Hadoop, SQL, PyTorch, Data Visualization",2,4,Education
99560.0,Robotics Engineer,2,3,Israel,2,0,"Hadoop, Statistics, MLOps",3,6,Manufacturing
112684.0,Autonomous Systems Engineer,2,0,Finland,2,0,"Mathematics, Spark, Git, SQL, TensorFlow",1,9,Consulting
56830.0,Machine Learning Engineer,1,1,Ireland,1,50,"Hadoop, Mathematics, Tableau",2,3,Manufacturing
87292.0,NLP Engineer,0,1,Singapore,2,50,"Tableau, Git, Kubernetes",2,1,Healthcare
126687.0,Data Engineer,2,2,Canada,2,100,"Scala, PyTorch, GCP",0,6,Transportation
92064.0,ML Ops Engineer,3,2,Austria,0,100,"Java, MLOps, R, SQL, AWS",3,19,Automotive
82157.0,Data Scientist,2,1,Finland,0,50,"Computer Vision, Scala, Hadoop, R, Mathematics",2,7,Finance
149434.08000000002,NLP Engineer,1,2,United Kingdom,1,100,"Java, Data Visualization, Tableau, NLP, Statistics",2,3,Media
129529.0,Machine Learning Engineer,1,0,Singapore,2,0,"MLOps, Python, Spark, Azure",3,4,Media
135093.0,AI Architect,2,2,Australia,1,100,"Linux, Git, Statistics, Scala",1,6,Government
108810.0,Computer Vision Engineer,1,2,Sweden,2,0,"Java, Spark, R",3,2,Transportation
122159.0,Principal Data Scientist,1,2,Switzerland,0,50,"Statistics, Hadoop, Spark, R",0,4,Telecommunications
96560.09999999999,Research Scientist,0,1,France,2,100,"Mathematics, Python, Scala",3,0,Real Estate
70959.0,Autonomous Systems Engineer,0,3,Sweden,0,50,"Data Visualization, Hadoop, GCP, TensorFlow, R",3,1,Transportation
62471.0,Data Analyst,0,0,Sweden,2,100,"Mathematics, Git, Spark",3,0,Gaming
288318.0,Head of AI,3,2,United States,1,50,"TensorFlow, SQL, NLP, Python, Scala",0,18,Gaming
59797.0,Data Engineer,1,3,India,1,0,"Kubernetes, Statistics, Scala, GCP, Computer Vision",1,4,Government
70791.0,Machine Learning Engineer,0,1,Sweden,1,100,"Scala, Kubernetes, MLOps, Python, Azure",2,1,Media
98606.0,AI Research Scientist,1,1,Australia,2,50,"AWS, Git, Deep Learning",0,2,Retail
190910.0,Machine Learning Engineer,2,1,United Kingdom,0,50,"Python, TensorFlow, Docker",1,7,Automotive
161632.0,Autonomous Systems Engineer,2,3,United States,1,50,"Mathematics, Tableau, Hadoop",0,6,Automotive
71415.0,Deep Learning Engineer,1,1,Israel,2,0,"Linux, PyTorch, NLP",0,2,Healthcare
110682.0,AI Specialist,1,3,Germany,1,50,"Git, GCP, PyTorch, Kubernetes, Statistics",3,3,Gaming
246986.99999999997,Robotics Engineer,3,2,France,2,100,"Tableau, Python, PyTorch, Hadoop",0,19,Energy
205127.0,Autonomous Systems Engineer,3,1,Australia,1,100,"Azure, Scala, Java, Data Visualization, SQL",0,11,Manufacturing
124633.0,Data Engineer,2,1,Singapore,0,100,"PyTorch, GCP, Git, R",2,7,Automotive
56219.0,AI Specialist,1,2,Austria,1,100,"R, Deep Learning, NLP",2,2,Media
195002.0,Head of AI,3,3,Singapore,1,50,"Spark, Hadoop, Git, MLOps, GCP",3,15,Technology
53082.0,Robotics Engineer,0,0,Finland,2,100,"Hadoop, NLP, Git, Tableau, Docker",0,1,Government
90891.0,Machine Learning Engineer,2,2,South Korea,0,100,"TensorFlow, Python, Spark, Mathematics, GCP",0,6,Government
77267.0,AI Specialist,1,3,Canada,0,50,"SQL, Statistics, Mathematics, PyTorch, GCP",1,4,Gaming
103347.0,AI Consultant,0,3,Norway,2,100,"TensorFlow, R, Statistics, Hadoop, Spark",1,0,Gaming
110448.0,Data Analyst,1,3,United States,0,50,"Kubernetes, SQL, Hadoop, MLOps",0,3,Energy
125480.40000000001,Data Analyst,1,2,United Kingdom,2,0,"SQL, Statistics, PyTorch, Mathematics, Java",1,4,Telecommunications
48077.0,AI Specialist,0,0,China,2,100,"Spark, Mathematics, Kubernetes, Linux, PyTorch",2,1,Transportation
126608.04,Data Engineer,1,2,Germany,2,50,"Hadoop, Git, Data Visualization, Java, Kubernetes",1,4,Gaming
98025.0,Robotics Engineer,0,1,Denmark,2,50,"NLP, PyTorch, Docker",2,0,Transportation
107968.76999999999,Computer Vision Engineer,1,3,Netherlands,2,0,"Scala, SQL, Java, Git, Azure",2,4,Government
90425.0,Robotics Engineer,1,0,United States,0,50,"Computer Vision, AWS, Spark, Azure",2,2,Technology
145027.0,Autonomous Systems Engineer,3,0,Israel,0,0,"R, Azure, Hadoop, Java",1,18,Transportation
90298.0,Machine Learning Researcher,0,0,Norway,1,0,"Linux, Java, Data Visualization, GCP",2,0,Government
69679.0,AI Research Scientist,0,1,United States,1,0,"Hadoop, Azure, GCP, Scala, Statistics",1,1,Energy
112178.0,Data Scientist,3,2,Japan,1,100,"Data Visualization, Deep Learning, Computer Vision, Hadoop",2,17,Technology
136886.0,Computer Vision Engineer,2,2,Australia,0,50,"TensorFlow, Azure, Tableau",3,7,Technology
291673.98,Research Scientist,3,3,Germany,1,100,"Spark, Scala, Tableau",0,14,Healthcare
176189.0,Research Scientist,2,2,United States,1,50,"Git, NLP, Kubernetes, SQL, PyTorch",2,6,Energy
138678.0,Computer Vision Engineer,1,1,Switzerland,2,0,"Data Visualization, GCP, Linux",1,4,Telecommunications
152664.0,Deep Learning Engineer,3,0,Finland,2,0,"AWS, TensorFlow, Tableau, Statistics, Hadoop",0,18,Government
112855.85999999999,Principal Data Scientist,1,2,Netherlands,1,100,"Mathematics, NLP, Tableau, R, Computer Vision",2,3,Finance
52220.0,AI Architect,1,1,South Korea,1,0,"Deep Learning, Docker, Statistics, Scala",3,4,Healthcare
89292.06,Research Scientist,1,0,France,1,0,"AWS, Git, Tableau, SQL, PyTorch",1,4,Retail
42452.0,AI Specialist,0,3,India,1,0,"Docker, AWS, Azure, PyTorch, Linux",3,1,Automotive
63023.0,AI Product Manager,1,3,Finland,1,50,"Statistics, Python, Spark, Computer Vision",3,4,Energy
150524.80000000002,Machine Learning Engineer,1,0,United Kingdom,2,100,"Spark, Hadoop, PyTorch",1,3,Government
100844.0,Data Analyst,2,0,Japan,2,0,"Kubernetes, PyTorch, Python",3,6,Energy
106118.0,Data Scientist,1,3,Australia,1,100,"Java, R, Tableau, Data Visualization, Deep Learning",2,3,Telecommunications
172592.0,NLP Engineer,3,1,Austria,1,100,"Computer Vision, TensorFlow, Deep Learning",0,12,Retail
90491.0,NLP Engineer,2,3,Ireland,1,100,"Kubernetes, MLOps, NLP, TensorFlow, Git",3,5,Manufacturing
258989.0,Head of AI,3,0,United States,0,0,"Git, Python, Tableau",0,16,Gaming
85264.0,AI Architect,1,0,Canada,2,0,"Statistics, R, Python, Linux",2,2,Automotive
39991.0,NLP Engineer,0,3,Ireland,1,100,"Python, Data Visualization, Scala",2,0,Consulting
329269.58999999997,AI Architect,3,0,Netherlands,2,0,"Mathematics, MLOps, AWS, SQL",0,19,Retail
70150.86,Data Scientist,0,3,Netherlands,0,0,"Mathematics, Linux, Python, TensorFlow",0,1,Manufacturing
57284.0,AI Product Manager,1,0,Austria,0,50,"Spark, SQL, Java",0,2,Real Estate
91631.0,Autonomous Systems Engineer,0,2,Denmark,0,50,"PyTorch, MLOps, Kubernetes, Statistics, TensorFlow",2,1,Energy
177992.09999999998,ML Ops Engineer,2,2,Netherlands,2,0,"Python, Java, Scala",2,6,Education
111678.0,Principal Data Scientist,2,2,Singapore,1,0,"TensorFlow, AWS, GCP, Spark, Deep Learning",0,9,Retail
83861.0,AI Software Engineer,2,0,Japan,1,100,"SQL, Kubernetes, TensorFlow, Java",3,8,Technology
165378.0,ML Ops Engineer,3,0,Australia,0,100,"Data Visualization, Docker, Kubernetes, Hadoop, Linux",3,13,Transportation
264362.67,AI Product Manager,3,3,Netherlands,0,0,"NLP, Tableau, Azure, TensorFlow, Data Visualization",0,11,Finance
92287.26,AI Specialist,0,3,Germany,1,100,"MLOps, PyTorch, Kubernetes, Git, Tableau",2,0,Retail
246672.0,Machine Learning Engineer,3,0,Switzerland,2,50,"SQL, Java, Tableau, Git",0,18,Media
109210.0,Principal Data Scientist,0,2,Denmark,2,50,"Python, R, Data Visualization, Deep Learning",2,0,Transportation
139872.0,AI Research Scientist,2,0,United States,2,100,"Linux, Python, Data Visualization, Scala",1,6,Automotive
284008.0,ML Ops Engineer,3,3,Switzerland,2,100,"Git, GCP, Scala",3,11,Technology
